id,category
8597,15
8598,3
8599,3
8600,7
8601,12
8602,17
8603,11
8604,6
8605,11
8606,0
8607,9
8608,8
8609,11
8610,6
8611,2
8612,0
8613,0
8614,1
8615,2
8616,11
8617,16
8618,10
8619,11
8620,10
8621,11
8622,10
8623,6
8624,10
8625,0
8626,6
8627,0
8628,7
8629,7
8630,0
8631,16
8632,9
8633,10
8634,8
8635,1
8636,0
8637,0
8638,5
8639,13
8640,0
8641,9
8642,4
8643,6
8644,9
8645,10
8646,9
8647,4
8648,10
8649,10
8650,12
8651,11
8652,7
8653,1
8654,6
8655,5
8656,16
8657,1
8658,10
8659,11
8660,0
8661,11
8662,7
8663,1
8664,14
8665,12
8666,4
8667,12
8668,0
8669,13
8670,10
8671,10
8672,16
8673,0
8674,13
8675,4
8676,9
8677,14
8678,2
8679,13
8680,10
8681,4
8682,12
8683,15
8684,12
8685,7
8686,15
8687,11
8688,13
8689,3
8690,3
8691,10
8692,10
8693,11
8694,4
8695,11
8696,6
8697,6
8698,15
8699,3
8700,6
8701,11
8702,2
8703,13
8704,13
8705,9
8706,0
8707,4
8708,17
8709,7
8710,13
8711,4
8712,2
8713,9
8714,2
8715,0
8716,0
8717,12
8718,11
8719,16
8720,10
8721,13
8722,17
8723,13
8724,0
8725,7
8726,6
8727,9
8728,9
8729,3
8730,13
8731,4
8732,6
8733,3
8734,11
8735,1
8736,9
8737,14
8738,6
8739,7
8740,13
8741,4
8742,16
8743,0
8744,8
8745,4
8746,6
8747,13
8748,7
8749,17
8750,6
8751,5
8752,7
8753,6
8754,10
8755,10
8756,3
8757,11
8758,9
8759,2
8760,14
8761,16
8762,9
8763,9
8764,17
8765,16
8766,14
8767,10
8768,0
8769,6
8770,9
8771,9
8772,8
8773,1
8774,7
8775,11
8776,10
8777,9
8778,13
8779,7
8780,12
8781,7
8782,14
8783,7
8784,2
8785,5
8786,7
8787,11
8788,11
8789,4
8790,11
8791,0
8792,13
8793,8
8794,11
8795,0
8796,2
8797,14
8798,14
8799,2
8800,8
8801,4
8802,2
8803,9
8804,0
8805,0
8806,3
8807,7
8808,11
8809,3
8810,9
8811,10
8812,0
8813,8
8814,4
8815,3
8816,8
8817,9
8818,0
8819,11
8820,11
8821,1
8822,11
8823,10
8824,16
8825,13
8826,11
8827,11
8828,0
8829,10
8830,10
8831,13
8832,6
8833,0
8834,6
8835,0
8836,6
8837,17
8838,8
8839,1
8840,10
8841,1
8842,11
8843,10
8844,1
8845,13
8846,16
8847,8
8848,5
8849,4
8850,4
8851,0
8852,15
8853,7
8854,15
8855,13
8856,1
8857,6
8858,3
8859,12
8860,13
8861,14
8862,6
8863,7
8864,0
8865,4
8866,15
8867,15
8868,2
8869,2
8870,13
8871,15
8872,11
8873,9
8874,7
8875,1
8876,13
8877,12
8878,0
8879,1
8880,1
8881,5
8882,7
8883,11
8884,7
8885,6
8886,8
8887,11
8888,15
8889,6
8890,12
8891,10
8892,0
8893,1
8894,10
8895,6
8896,8
8897,9
8898,7
8899,4
8900,8
8901,11
8902,4
8903,12
8904,14
8905,11
8906,0
8907,13
8908,1
8909,13
8910,10
8911,13
8912,8
8913,0
8914,9
8915,6
8916,0
8917,14
8918,14
8919,8
8920,7
8921,8
8922,5
8923,10
8924,4
8925,7
8926,16
8927,1
8928,14
8929,10
8930,11
8931,3
8932,6
8933,12
8934,8
8935,11
8936,10
8937,4
8938,11
8939,0
8940,13
8941,11
8942,1
8943,15
8944,6
8945,1
8946,14
8947,4
8948,9
8949,5
8950,14
8951,9
8952,11
8953,16
8954,12
8955,6
8956,10
8957,11
8958,1
8959,0
8960,5
8961,16
8962,9
8963,17
8964,7
8965,0
8966,10
8967,14
8968,11
8969,17
8970,6
8971,9
8972,0
8973,10
8974,3
8975,9
8976,10
8977,4
8978,10
8979,9
8980,15
8981,17
8982,3
8983,10
8984,10
8985,11
8986,10
8987,1
8988,9
8989,11
8990,0
8991,9
8992,2
8993,17
8994,0
8995,3
8996,10
8997,0
8998,7
8999,13
9000,8
9001,16
9002,8
9003,13
9004,13
9005,1
9006,0
9007,15
9008,11
9009,6
9010,0
9011,10
9012,5
9013,8
9014,2
9015,6
9016,7
9017,8
9018,12
9019,4
9020,2
9021,13
9022,12
9023,0
9024,7
9025,17
9026,13
9027,12
9028,0
9029,10
9030,13
9031,10
9032,14
9033,10
9034,7
9035,11
9036,15
9037,5
9038,4
9039,10
9040,10
9041,17
9042,0
9043,0
9044,7
9045,1
9046,9
9047,11
9048,7
9049,12
9050,9
9051,1
9052,10
9053,2
9054,4
9055,0
9056,6
9057,13
9058,10
9059,9
9060,6
9061,4
9062,10
9063,11
9064,3
9065,4
9066,7
9067,0
9068,10
9069,11
9070,11
9071,6
9072,9
9073,0
9074,1
9075,13
9076,0
9077,11
9078,8
9079,9
9080,5
9081,10
9082,2
9083,11
9084,0
9085,5
9086,4
9087,13
9088,12
9089,10
9090,9
9091,14
9092,4
9093,11
9094,17
9095,0
9096,13
9097,5
9098,15
9099,5
9100,11
9101,8
9102,12
9103,14
9104,5
9105,15
9106,17
9107,7
9108,4
9109,2
9110,3
9111,9
9112,7
9113,5
9114,6
9115,14
9116,0
9117,13
9118,14
9119,13
9120,10
9121,14
9122,1
9123,0
9124,2
9125,11
9126,12
9127,11
9128,6
9129,1
9130,7
9131,10
9132,7
9133,11
9134,9
9135,10
9136,9
9137,4
9138,11
9139,5
9140,9
9141,1
9142,4
9143,1
9144,4
9145,9
9146,0
9147,6
9148,7
9149,11
9150,11
9151,0
9152,10
9153,17
9154,8
9155,7
9156,12
9157,1
9158,11
9159,11
9160,10
9161,12
9162,17
9163,14
9164,10
9165,14
9166,1
9167,14
9168,0
9169,11
9170,10
9171,12
9172,12
9173,15
9174,0
9175,9
9176,15
9177,12
9178,3
9179,14
9180,14
9181,6
9182,0
9183,6
9184,11
9185,13
9186,9
9187,10
9188,2
9189,10
9190,9
9191,13
9192,15
9193,2
9194,0
9195,7
9196,3
9197,5
9198,2
9199,11
9200,12
9201,12
9202,10
9203,7
9204,0
9205,14
9206,3
9207,4
9208,11
9209,9
9210,14
9211,10
9212,4
9213,6
9214,9
9215,16
9216,7
9217,2
9218,0
9219,8
9220,9
9221,10
9222,11
9223,6
9224,0
9225,1
9226,10
9227,1
9228,9
9229,0
9230,4
9231,11
9232,15
9233,11
9234,15
9235,1
9236,7
9237,13
9238,1
9239,12
9240,11
9241,10
9242,3
9243,9
9244,6
9245,2
9246,1
9247,2
9248,1
9249,6
9250,13
9251,7
9252,3
9253,2
9254,13
9255,0
9256,14
9257,13
9258,13
9259,6
9260,10
9261,13
9262,9
9263,16
9264,11
9265,1
9266,16
9267,0
9268,14
9269,2
9270,11
9271,6
9272,1
9273,10
9274,6
9275,0
9276,8
9277,7
9278,4
9279,10
9280,13
9281,0
9282,13
9283,1
9284,8
9285,13
9286,7
9287,6
9288,0
9289,7
9290,2
9291,9
9292,9
9293,0
9294,0
9295,10
9296,5
9297,6
9298,14
9299,4
9300,1
9301,11
9302,7
9303,1
9304,15
9305,15
9306,13
9307,0
9308,10
9309,2
9310,1
9311,1
9312,10
9313,7
9314,0
9315,4
9316,10
9317,9
9318,16
9319,4
9320,13
9321,7
9322,17
9323,9
9324,7
9325,4
9326,15
9327,1
9328,13
9329,12
9330,8
9331,6
9332,17
9333,7
9334,1
9335,9
9336,8
9337,13
9338,8
9339,7
9340,14
9341,0
9342,9
9343,0
9344,17
9345,9
9346,14
9347,10
9348,6
9349,0
9350,15
9351,4
9352,17
9353,0
9354,0
9355,13
9356,2
9357,9
9358,10
9359,0
9360,0
9361,17
9362,5
9363,10
9364,0
9365,14
9366,10
9367,11
9368,14
9369,12
9370,10
9371,6
9372,9
9373,0
9374,6
9375,2
9376,17
9377,1
9378,11
9379,3
9380,9
9381,8
9382,6
9383,10
9384,2
9385,7
9386,9
9387,6
9388,1
9389,9
9390,9
9391,10
9392,3
9393,9
9394,11
9395,10
9396,9
9397,7
9398,0
9399,6
9400,8
9401,7
9402,10
9403,0
9404,2
9405,10
9406,6
9407,11
9408,13
9409,10
9410,5
9411,1
9412,6
9413,2
9414,4
9415,13
9416,13
9417,6
9418,6
9419,0
9420,2
9421,4
9422,9
9423,9
9424,10
9425,7
9426,9
9427,6
9428,0
9429,16
9430,14
9431,9
9432,7
9433,4
9434,13
9435,12
9436,2
9437,11
9438,7
9439,12
9440,7
9441,11
9442,0
9443,4
9444,3
9445,10
9446,3
9447,9
9448,7
9449,4
9450,3
9451,0
9452,17
9453,7
9454,0
9455,1
9456,11
9457,6
9458,6
9459,8
9460,1
9461,0
9462,13
9463,7
9464,8
9465,0
9466,15
9467,14
9468,10
9469,0
9470,3
9471,11
9472,9
9473,7
9474,14
9475,11
9476,4
9477,7
9478,5
9479,9
9480,9
9481,5
9482,2
9483,9
9484,3
9485,0
9486,11
9487,0
9488,1
9489,5
9490,4
9491,0
9492,9
9493,4
9494,4
9495,10
9496,16
9497,0
9498,2
9499,1
9500,1
9501,0
9502,6
9503,6
9504,6
9505,0
9506,16
9507,9
9508,11
9509,17
9510,14
9511,8
9512,14
9513,12
9514,12
9515,8
9516,7
9517,10
9518,11
9519,11
9520,7
9521,0
9522,7
9523,6
9524,7
9525,2
9526,12
9527,11
9528,13
9529,15
9530,3
9531,0
9532,17
9533,1
9534,1
9535,16
9536,5
9537,1
9538,6
9539,7
9540,9
9541,6
9542,14
9543,6
9544,10
9545,4
9546,13
9547,7
9548,3
9549,1
9550,13
9551,14
9552,0
9553,7
9554,7
9555,10
9556,9
9557,11
9558,17
9559,3
9560,4
9561,0
9562,11
9563,11
9564,10
9565,5
9566,1
9567,0
9568,7
9569,14
9570,9
9571,3
9572,1
9573,6
9574,9
9575,11
9576,4
9577,15
9578,14
9579,8
9580,8
9581,13
9582,6
9583,6
9584,7
9585,7
9586,6
9587,11
9588,0
9589,10
9590,4
9591,3
9592,4
9593,4
9594,15
9595,6
9596,14
9597,14
9598,1
9599,10
9600,9
9601,10
9602,13
9603,15
9604,9
9605,14
9606,2
9607,1
9608,3
9609,8
9610,12
9611,0
9612,0
9613,11
9614,7
9615,5
9616,15
9617,11
9618,6
9619,6
9620,13
9621,0
9622,1
9623,10
9624,6
9625,1
9626,10
9627,2
9628,6
9629,0
9630,7
9631,6
9632,2
9633,0
9634,7
9635,13
9636,11
9637,9
9638,13
9639,10
9640,0
9641,2
9642,6
9643,9
9644,1
9645,1
9646,12
9647,9
9648,2
9649,9
9650,6
9651,1
9652,8
9653,4
9654,6
9655,17
9656,9
9657,5
9658,3
9659,11
9660,13
9661,6
9662,3
9663,0
9664,1
9665,10
9666,14
9667,1
9668,13
9669,5
9670,9
9671,4
9672,6
9673,9
9674,17
9675,1
9676,15
9677,11
9678,9
9679,4
9680,3
9681,11
9682,1
9683,6
9684,6
9685,0
9686,0
9687,15
9688,5
9689,11
9690,1
9691,4
9692,13
9693,7
9694,6
9695,16
9696,6
9697,10
9698,0
9699,13
9700,12
9701,0
9702,11
9703,8
9704,9
9705,4
9706,2
9707,11
9708,9
9709,9
9710,9
9711,10
9712,7
9713,16
9714,0
9715,14
9716,6
9717,10
9718,3
9719,6
9720,15
9721,1
9722,1
9723,6
9724,14
9725,12
9726,5
9727,10
9728,11
9729,1
9730,14
9731,7
9732,8
9733,3
9734,15
9735,8
9736,0
9737,4
9738,7
9739,4
9740,9
9741,7
9742,11
9743,5
9744,4
9745,8
9746,11
9747,1
9748,15
9749,0
9750,13
9751,6
9752,17
9753,13
9754,0
9755,1
9756,11
9757,10
9758,11
9759,17
9760,14
9761,2
9762,9
9763,10
9764,2
9765,7
9766,12
9767,9
9768,1
9769,0
9770,13
9771,3
9772,15
9773,5
9774,12
9775,17
9776,14
9777,2
9778,6
9779,7
9780,4
9781,3
9782,13
9783,5
9784,10
9785,10
9786,7
9787,1
9788,0
9789,17
9790,13
9791,10
9792,7
9793,10
9794,10
9795,0
9796,13
9797,14
9798,13
9799,9
9800,4
9801,10
9802,11
9803,11
9804,2
9805,2
9806,9
9807,4
9808,3
9809,1
9810,7
9811,4
9812,14
9813,14
9814,5
9815,9
9816,4
9817,16
9818,5
9819,1
9820,2
9821,2
9822,12
9823,10
9824,10
9825,0
9826,4
9827,5
9828,9
9829,9
9830,10
9831,4
9832,9
9833,7
9834,7
9835,13
9836,13
9837,12
9838,9
9839,7
9840,12
9841,7
9842,7
9843,14
9844,11
9845,13
9846,13
9847,0
9848,7
9849,12
9850,3
9851,1
9852,1
9853,9
9854,11
9855,14
9856,16
9857,13
9858,3
9859,5
9860,11
9861,12
9862,11
9863,8
9864,1
9865,10
9866,11
9867,13
9868,6
9869,10
9870,9
9871,11
9872,1
9873,0
9874,10
9875,7
9876,6
9877,15
9878,1
9879,2
9880,11
9881,0
9882,2
9883,10
9884,9
9885,2
9886,10
9887,12
9888,8
9889,6
9890,1
9891,10
9892,8
9893,13
9894,10
9895,3
9896,2
9897,7
9898,2
9899,2
9900,4
9901,2
9902,9
9903,11
9904,2
9905,7
9906,15
9907,15
9908,0
9909,8
9910,7
9911,13
9912,7
9913,13
9914,5
9915,5
9916,14
9917,5
9918,11
9919,14
9920,10
9921,0
9922,3
9923,2
9924,15
9925,1
9926,9
9927,4
9928,4
9929,6
9930,13
9931,13
9932,11
9933,8
9934,1
9935,0
9936,14
9937,4
9938,0
9939,2
9940,10
9941,9
9942,14
9943,3
9944,13
9945,17
9946,13
9947,9
9948,11
9949,5
9950,5
9951,0
9952,1
9953,0
9954,17
9955,16
9956,6
9957,11
9958,0
9959,13
9960,7
9961,7
9962,2
9963,7
9964,0
9965,9
9966,3
9967,3
9968,16
9969,3
9970,2
9971,14
9972,1
9973,7
9974,13
9975,0
9976,7
9977,11
9978,9
9979,13
9980,5
9981,13
9982,9
9983,4
9984,13
9985,9
9986,10
9987,10
9988,7
9989,0
9990,12
9991,11
9992,3
9993,6
9994,3
9995,3
9996,8
9997,2
9998,15
9999,2
10000,5
10001,7
10002,3
10003,10
10004,10
10005,6
10006,10
10007,13
10008,6
10009,6
10010,13
10011,4
10012,11
10013,9
10014,1
10015,4
10016,10
10017,1
10018,2
10019,11
10020,10
10021,1
10022,3
10023,13
10024,16
10025,1
10026,6
10027,10
10028,14
10029,10
10030,12
10031,9
10032,1
10033,7
10034,12
10035,7
10036,3
10037,0
10038,0
10039,10
10040,13
10041,12
10042,7
10043,0
10044,9
10045,1
10046,14
10047,7
10048,3
10049,0
10050,10
10051,2
10052,0
10053,7
10054,16
10055,0
10056,17
10057,13
10058,10
10059,11
10060,10
10061,13
10062,6
10063,10
10064,13
10065,12
10066,3
10067,12
10068,5
10069,13
10070,4
10071,14
10072,13
10073,5
10074,4
10075,5
10076,7
10077,0
10078,14
10079,14
10080,11
10081,10
10082,12
10083,10
10084,10
10085,6
10086,7
10087,0
10088,7
10089,14
10090,1
10091,11
10092,8
10093,1
10094,0
10095,0
10096,10
10097,1
10098,11
10099,6
10100,9
10101,14
10102,5
10103,16
10104,9
10105,10
10106,4
10107,17
10108,9
10109,11
10110,10
10111,0
10112,0
10113,3
10114,5
10115,0
10116,1
10117,6
10118,13
10119,2
10120,13
10121,10
10122,6
10123,1
10124,4
10125,11
10126,17
10127,16
10128,11
10129,2
10130,8
10131,17
10132,1
10133,0
10134,7
10135,9
10136,11
10137,9
10138,0
10139,2
10140,7
10141,11
10142,6
10143,17
10144,11
10145,6
10146,5
10147,0
10148,13
10149,1
10150,0
10151,6
10152,11
10153,9
10154,12
10155,11
10156,5
10157,0
10158,0
10159,6
10160,13
10161,10
10162,1
10163,6
10164,8
10165,10
10166,3
10167,13
10168,15
10169,0
10170,7
10171,10
10172,7
10173,7
10174,13
10175,3
10176,15
10177,12
10178,13
10179,1
10180,12
10181,16
10182,9
10183,15
10184,12
10185,11
10186,6
10187,9
10188,0
10189,10
10190,5
10191,10
10192,17
10193,8
10194,6
10195,9
10196,2
10197,0
10198,6
10199,4
10200,15
10201,12
10202,13
10203,0
10204,10
10205,15
10206,3
10207,7
10208,10
10209,9
10210,0
10211,0
10212,1
10213,11
10214,11
10215,17
10216,9
10217,17
10218,0
10219,11
10220,2
10221,4
10222,0
10223,3
10224,4
10225,9
10226,6
10227,0
10228,6
10229,6
10230,0
10231,0
10232,3
10233,4
10234,11
10235,4
10236,1
10237,16
10238,1
10239,2
10240,15
10241,14
10242,2
10243,5
10244,3
10245,0
10246,0
10247,6
10248,3
10249,13
10250,0
10251,11
10252,17
10253,9
10254,13
10255,11
10256,6
10257,11
10258,16
10259,4
10260,2
10261,12
10262,13
10263,13
10264,2
10265,4
10266,0
10267,16
10268,11
10269,3
10270,11
10271,4
10272,17
10273,2
10274,12
10275,4
10276,6
10277,10
10278,14
10279,4
10280,10
10281,14
10282,17
10283,10
10284,13
10285,13
10286,10
10287,13
10288,14
10289,4
10290,14
10291,2
10292,1
10293,14
10294,1
10295,6
10296,7
10297,6
10298,6
10299,15
10300,10
10301,5
10302,1
10303,3
10304,14
10305,12
10306,6
10307,4
10308,9
10309,9
10310,4
10311,10
10312,11
10313,7
10314,13
10315,9
10316,11
10317,2
10318,17
10319,6
10320,2
10321,0
10322,6
10323,16
10324,2
10325,11
10326,13
10327,6
10328,1
10329,8
10330,4
10331,10
10332,5
10333,10
10334,10
10335,12
10336,10
10337,0
10338,16
10339,14
10340,11
10341,0
10342,5
10343,11
10344,0
10345,1
10346,3
10347,1
10348,15
10349,10
10350,3
10351,10
10352,10
10353,6
10354,1
10355,10
10356,1
10357,12
10358,4
10359,7
10360,0
10361,1
10362,9
10363,6
10364,0
10365,5
10366,3
10367,14
10368,8
10369,4
10370,11
10371,17
10372,1
10373,11
10374,11
10375,14
10376,9
10377,11
10378,4
10379,10
10380,9
10381,7
10382,14
10383,10
10384,3
10385,0
10386,16
10387,10
10388,17
10389,6
10390,0
10391,10
10392,6
10393,10
10394,0
10395,2
10396,11
10397,10
10398,7
10399,4
10400,8
10401,6
10402,10
10403,10
10404,2
10405,7
10406,1
10407,3
10408,0
10409,6
10410,4
10411,6
10412,9
10413,2
10414,16
10415,7
10416,13
10417,11
10418,4
10419,10
10420,9
10421,7
10422,17
10423,12
10424,6
10425,12
10426,4
10427,13
10428,11
10429,14
10430,13
10431,4
10432,12
10433,11
10434,9
10435,0
10436,6
10437,2
10438,1
10439,1
10440,1
10441,0
10442,0
10443,3
10444,9
10445,12
10446,7
10447,0
10448,4
10449,11
10450,9
10451,0
10452,0
10453,10
10454,7
10455,17
10456,2
10457,11
10458,6
10459,6
10460,6
10461,14
10462,9
10463,14
10464,1
10465,11
10466,4
10467,1
10468,11
10469,6
10470,12
10471,7
10472,13
10473,7
10474,3
10475,6
10476,17
10477,13
10478,0
10479,17
10480,0
10481,11
10482,6
10483,5
10484,9
10485,16
10486,17
10487,11
10488,16
10489,15
10490,6
10491,7
10492,2
10493,8
10494,8
10495,12
10496,12
10497,9
10498,7
10499,0
10500,4
10501,3
10502,1
10503,7
10504,2
10505,3
10506,14
10507,15
10508,0
10509,9
10510,4
10511,10
10512,0
10513,7
10514,12
10515,10
10516,7
10517,10
10518,9
10519,1
10520,15
10521,1
10522,4
10523,0
10524,1
10525,2
10526,8
10527,10
10528,13
10529,7
10530,11
10531,10
10532,8
10533,7
10534,5
10535,0
10536,13
10537,10
10538,10
10539,4
10540,15
10541,10
10542,0
10543,3
10544,0
10545,14
10546,1
10547,1
10548,13
10549,10
10550,6
10551,5
10552,12
10553,6
10554,0
10555,0
10556,13
10557,1
10558,13
10559,11
10560,17
10561,12
10562,1
10563,0
10564,6
10565,10
10566,6
10567,13
10568,11
10569,4
10570,12
10571,11
10572,5
10573,10
10574,3
10575,11
10576,4
10577,10
10578,0
10579,15
10580,11
10581,16
10582,12
10583,4
10584,6
10585,16
10586,8
10587,3
10588,9
10589,17
10590,2
10591,4
10592,6
10593,7
10594,9
10595,13
10596,13
10597,6
10598,9
10599,10
10600,11
10601,2
10602,10
10603,7
10604,10
10605,6
10606,10
10607,3
10608,1
10609,0
10610,12
10611,11
10612,2
10613,13
10614,4
10615,11
10616,3
10617,7
10618,1
10619,13
10620,11
10621,16
10622,13
10623,4
10624,1
10625,10
10626,9
10627,6
10628,5
10629,7
10630,1
10631,10
10632,14
10633,9
10634,4
10635,0
10636,1
10637,9
10638,0
10639,10
10640,5
10641,0
10642,5
10643,6
10644,9
10645,14
10646,2
10647,11
10648,7
10649,0
10650,13
10651,14
10652,11
10653,7
10654,7
10655,7
10656,1
10657,7
10658,3
10659,10
10660,12
10661,7
10662,9
10663,7
10664,15
10665,14
10666,3
10667,7
10668,5
10669,10
10670,4
10671,11
10672,5
10673,6
10674,7
10675,4
10676,9
10677,10
10678,9
10679,1
10680,8
10681,6
10682,0
10683,14
10684,15
10685,0
10686,0
10687,7
10688,10
10689,0
10690,12
10691,8
10692,7
10693,1
10694,2
10695,0
10696,1
10697,16
10698,7
10699,0
10700,8
10701,8
10702,9
10703,17
10704,10
10705,4
10706,0
10707,7
10708,10
10709,14
10710,1
10711,3
10712,13
10713,10
10714,3
10715,7
10716,11
10717,11
10718,6
10719,8
10720,1
10721,1
10722,8
10723,12
10724,9
10725,0
10726,2
10727,12
10728,9
10729,0
10730,3
10731,4
10732,6
10733,10
10734,7
10735,12
10736,8
10737,7
10738,1
10739,5
10740,8
10741,7
10742,11
10743,1
10744,6
10745,8
10746,11
10747,0
10748,0
10749,1
10750,7
10751,6
10752,8
10753,13
10754,5
10755,1
10756,1
10757,8
10758,6
10759,14
10760,7
10761,1
10762,0
10763,17
10764,12
10765,2
10766,3
10767,6
10768,0
10769,3
10770,0
10771,2
10772,3
10773,10
10774,10
10775,5
10776,1
10777,4
10778,2
10779,6
10780,10
10781,0
10782,17
10783,1
10784,11
10785,0
10786,11
10787,10
10788,0
10789,4
10790,11
10791,1
10792,6
10793,0
10794,2
10795,9
10796,14
10797,8
10798,2
10799,6
10800,10
10801,7
10802,7
10803,10
10804,0
10805,14
10806,17
10807,9
10808,0
10809,14
10810,13
10811,1
10812,6
10813,10
10814,1
10815,11
10816,5
10817,3
10818,6
10819,7
10820,2
10821,1
10822,15
10823,1
10824,17
10825,14
10826,0
10827,11
10828,10
10829,13
10830,17
10831,7
10832,10
10833,10
10834,13
10835,7
10836,11
10837,9
10838,6
10839,7
10840,13
10841,7
10842,10
10843,1
10844,6
10845,5
10846,0
10847,10
10848,13
10849,0
10850,14
10851,1
10852,7
10853,6
10854,0
10855,10
10856,6
10857,9
10858,2
10859,6
10860,4
10861,7
10862,7
10863,1
10864,6
10865,1
10866,10
10867,9
10868,7
10869,3
10870,7
10871,10
10872,1
10873,12
10874,10
10875,9
10876,10
10877,1
10878,9
10879,9
10880,9
10881,6
10882,1
10883,10
10884,17
10885,1
10886,14
10887,4
10888,12
10889,8
10890,10
10891,7
10892,11
10893,10
10894,14
10895,7
10896,0
10897,3
10898,14
10899,17
10900,11
10901,6
10902,4
10903,11
10904,1
10905,1
10906,11
10907,7
10908,13
10909,6
10910,10
10911,1
10912,9
10913,7
10914,17
10915,0
10916,6
10917,7
10918,0
10919,10
10920,11
10921,1
10922,11
10923,15
10924,10
10925,7
10926,7
10927,1
10928,4
10929,11
10930,17
10931,10
10932,17
10933,13
10934,13
10935,7
10936,16
10937,3
10938,14
10939,13
10940,12
10941,12
10942,1
10943,12
10944,4
10945,3
10946,7
10947,7
10948,7
10949,6
10950,1
10951,6
10952,2
10953,2
10954,10
10955,1
10956,4
10957,11
10958,6
10959,4
10960,10
10961,7
10962,4
10963,0
10964,10
10965,6
10966,8
10967,10
10968,11
10969,15
10970,7
10971,0
10972,9
10973,13
10974,6
10975,6
10976,3
10977,15
10978,3
10979,10
10980,7
10981,10
10982,13
10983,10
10984,7
10985,14
10986,7
10987,17
10988,0
10989,6
10990,13
10991,6
10992,13
10993,13
10994,7
10995,8
10996,9
10997,7
10998,10
10999,0
11000,3
11001,17
11002,2
11003,1
11004,10
11005,12
11006,13
11007,12
11008,12
11009,1
11010,2
11011,3
11012,10
11013,17
11014,13
11015,6
11016,11
11017,14
11018,9
11019,1
11020,9
11021,8
11022,15
11023,4
11024,3
11025,2
11026,7
11027,10
11028,10
11029,6
11030,2
11031,13
11032,11
11033,0
11034,3
11035,7
11036,4
11037,3
11038,7
11039,1
11040,17
11041,0
11042,1
11043,0
11044,1
11045,7
11046,0
11047,0
11048,10
11049,13
11050,7
11051,7
11052,11
11053,12
11054,7
11055,4
11056,0
11057,10
11058,4
11059,2
11060,4
11061,9
11062,7
11063,15
11064,1
11065,6
11066,9
11067,15
11068,13
11069,10
11070,2
11071,5
11072,3
11073,5
11074,0
11075,10
11076,8
11077,10
11078,14
11079,10
11080,2
11081,4
11082,7
11083,4
11084,6
11085,4
11086,11
11087,13
11088,11
11089,7
11090,13
11091,11
11092,4
11093,0
11094,7
11095,6
11096,6
11097,0
11098,12
11099,11
11100,0
11101,12
11102,9
11103,10
11104,1
11105,11
11106,4
11107,0
11108,9
11109,1
11110,4
11111,14
11112,10
11113,8
11114,10
11115,11
11116,11
11117,6
11118,4
11119,11
11120,0
11121,5
11122,11
11123,1
11124,13
11125,13
11126,12
11127,4
11128,3
11129,13
11130,2
11131,11
11132,14
11133,4
11134,2
11135,11
11136,11
11137,7
11138,10
11139,1
11140,11
11141,9
11142,9
11143,0
11144,14
11145,10
11146,3
11147,0
11148,4
11149,3
11150,1
11151,1
11152,13
11153,7
11154,7
11155,13
11156,2
11157,3
11158,11
11159,17
11160,13
11161,6
11162,9
11163,0
11164,0
11165,0
11166,0
11167,11
11168,12
11169,12
11170,5
11171,6
11172,10
11173,1
11174,14
11175,15
11176,4
11177,13
11178,11
11179,4
11180,2
11181,14
11182,14
11183,13
11184,1
11185,17
11186,8
11187,7
11188,15
11189,13
11190,5
11191,4
11192,13
11193,6
11194,13
11195,6
11196,5
11197,10
11198,4
11199,7
11200,6
11201,4
11202,7
11203,11
11204,10
11205,12
11206,5
11207,12
11208,6
11209,11
11210,3
11211,10
11212,0
11213,7
11214,6
11215,16
11216,9
11217,11
11218,9
11219,6
11220,10
11221,8
11222,10
11223,1
11224,11
11225,17
11226,7
11227,4
11228,0
11229,10
11230,11
11231,10
11232,3
11233,15
11234,5
11235,12
11236,13
11237,6
11238,0
11239,4
11240,9
11241,6
11242,11
11243,12
11244,3
11245,10
11246,1
11247,6
11248,13
11249,7
11250,11
11251,11
11252,7
11253,0
11254,4
11255,0
11256,15
11257,10
11258,6
11259,0
11260,4
11261,0
11262,9
11263,2
11264,14
11265,2
11266,6
11267,3
11268,7
11269,0
11270,13
11271,4
11272,15
11273,0
11274,2
11275,0
11276,11
11277,9
11278,3
11279,2
11280,14
11281,8
11282,17
11283,6
11284,13
11285,2
11286,9
11287,10
11288,14
11289,13
11290,12
11291,5
11292,4
11293,9
11294,15
11295,14
11296,13
11297,7
11298,5
11299,7
11300,6
11301,2
11302,3
11303,14
11304,13
11305,13
11306,0
11307,2
11308,10
11309,1
11310,9
11311,12
11312,9
11313,1
11314,9
11315,14
11316,13
11317,9
11318,12
11319,1
11320,2
11321,14
11322,6
11323,0
11324,13
11325,8
11326,5
11327,4
11328,10
11329,11
11330,5
11331,9
11332,6
11333,15
11334,12
11335,4
11336,5
11337,15
11338,11
11339,11
11340,0
11341,12
11342,9
11343,6
11344,0
11345,3
11346,1
11347,5
11348,1
11349,4
11350,12
11351,15
11352,13
11353,13
11354,12
11355,17
11356,9
11357,7
11358,1
11359,2
11360,13
11361,12
11362,1
11363,7
11364,11
11365,6
11366,1
11367,11
11368,1
11369,17
11370,4
11371,5
11372,7
11373,5
11374,13
11375,2
11376,13
11377,12
11378,11
11379,6
11380,17
11381,2
11382,0
11383,6
11384,10
11385,14
11386,13
11387,1
11388,9
11389,12
11390,11
11391,14
11392,1
11393,11
11394,9
11395,10
